"model_name","variable_name","decomp_group","Date","value","value_tails"
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-12-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-04-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-01-01,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-10-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-10-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-11-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-03-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-03-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-06-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-01-08,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-01-22,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-11-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-11-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-03-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-07-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-06-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-01-31,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-02-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-02-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-07-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-07-17,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-04-11,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-06-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-05-09,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-02-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-03-07,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-07-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-06-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-04-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-01-15,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-01-29,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-02-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-02-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-04-17,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-07-31,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-04-25,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-10-22,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-02-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-06-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-09-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-04-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-07-02,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-05-02,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-05-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-05-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-06-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-09-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-06-25,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-01-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-02-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-05-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-02-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-03-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-10-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-05-08,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-01-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-10-29,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-11-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-11-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-03-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-05-01,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-07-09,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-04-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-11-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-06-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-06-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-03-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-10-17,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-07-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-02-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-02-27,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-08-08,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-06-27,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-10-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-05-15,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-07-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-02-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-11-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-12-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-07-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-12-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-05-22,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-04-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-08-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-03-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-12-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-03-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-10-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-11-07,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-08-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-03-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-08-15,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-12-17,23948.882811222,23948.882811222
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-04-02,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-10-31,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-07-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-11-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-08-27,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-08-22,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-07-11,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-12-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-01-02,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-11-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-08-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-03-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-08-29,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-07-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-12-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-11-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-05-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-05-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-03-27,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-12-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-04-09,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-04-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-01-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-12-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-09-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-09-17,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-09-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-04-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2022-01-09,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-07-25,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-10-08,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-09-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-09-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-06-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-05-07,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-05-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-04-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-10-01,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2021-08-01,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-09-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-06-11,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_howdens_xmas_raceday","events",2023-10-15,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-01-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-09-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-10-09,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-08-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-12-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-11-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-08-07,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-08-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-01-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-01-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-10-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-08-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-09-25,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-03-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-12-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-10-02,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-10-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-10-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-02-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-11-27,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-12-11,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-09-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-01-08,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-02-07,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-11-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-11-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-07-10,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-05-29,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-01-17,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-01-31,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-02-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-02-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-03-14,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-03-28,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-12-25,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-06-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-01-22,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-02-21,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-03-07,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-09-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-04-04,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-09-11,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-01-15,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-01-29,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-05-30,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-02-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-07-17,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-06-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-04-25,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-07-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-02-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-02-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-03-05,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-07-24,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-01-01,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-06-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-05-16,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-02-27,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-06-13,24601.5923256537,24601.5923256537
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-09-26,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-04-11,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-01-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-05-09,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-05-23,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-06-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-06-20,24601.5923256537,24601.5923256537
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-10-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-06-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-05-02,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-02-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-06-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-03-13,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-03-12,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-07-31,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-05-15,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-02-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-02-20,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-03-06,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-12-03,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2023-03-19,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2021-04-18,0,0
"impulse_pna_glass_330ml_1_4pack","events_peroni_uefa_21","events",2022-01-30,0,0
